t_UTC+2,Te,RHe,Rdif,Rglob,ws,wd,precip
2011-07-25 10:00:00,20.70,55.00,182.00,217.00,5.00,164.00,0.00
2011-07-25 11:00:00,20.90,58.00,308.00,643.00,4.70,155.00,0.00
2011-07-25 12:00:00,22.30,55.00,296.00,532.00,4.90,162.00,0.00
2011-07-25 13:00:00,22.00,52.00,263.00,581.00,5.40,164.00,0.00
2011-07-25 14:00:00,22.40,53.00,172.00,728.00,3.00,149.00,0.00
2011-07-25 15:00:00,22.70,50.00,183.00,656.00,4.30,156.00,0.00
2011-07-25 16:00:00,22.80,52.00,204.00,657.00,3.10,154.00,0.00
2011-07-25 17:00:00,22.30,54.00,140.00,172.00,2.70,161.00,0.00
2011-07-25 18:00:00,22.60,51.00,116.00,327.00,4.10,164.00,0.00
2011-07-25 19:00:00,21.70,57.00,89.00,154.00,2.40,136.00,0.00
2011-07-25 20:00:00,20.20,64.00,51.00,74.00,2.30,152.00,0.00
2011-07-25 21:00:00,17.70,78.00,12.00,15.00,0.00,0.00,0.00
2011-07-25 22:00:00,15.50,91.00,0.00,0.00,1.10,107.00,0.00
2011-07-25 23:00:00,14.30,92.00,0.00,0.00,0.90,91.00,0.00
2011-07-26 00:00:00,13.50,94.00,0.00,0.00,1.70,75.00,0.00
2011-07-26 01:00:00,13.20,94.00,0.00,0.00,1.50,76.00,0.00
2011-07-26 02:00:00,12.70,96.00,0.00,0.00,1.60,86.00,0.00
2011-07-26 03:00:00,12.60,96.00,0.00,0.00,1.90,83.00,0.00
2011-07-26 04:00:00,11.70,97.00,4.00,6.00,1.10,71.00,0.00
2011-07-26 05:00:00,12.40,98.00,26.00,73.00,1.50,61.00,0.00
2011-07-26 06:00:00,14.90,94.00,42.00,126.00,0.00,0.00,0.00
2011-07-26 07:00:00,17.50,86.00,63.00,116.00,0.00,0.00,0.00
2011-07-26 08:00:00,20.40,80.00,124.00,262.00,1.20,137.00,0.00
2011-07-26 09:00:00,22.40,67.00,188.00,352.00,0.90,109.00,0.00
2011-07-26 10:00:00,23.60,55.00,178.00,562.00,1.70,118.00,0.00
2011-07-26 11:00:00,24.60,51.00,252.00,651.00,2.20,158.00,0.00
2011-07-26 12:00:00,24.60,65.00,198.00,870.00,2.20,149.00,0.00
2011-07-26 13:00:00,25.60,56.00,238.00,278.00,1.30,116.00,0.00
2011-07-26 14:00:00,25.90,59.00,209.00,300.00,1.60,230.00,0.00
2011-07-26 15:00:00,25.10,54.00,234.00,419.00,0.70,145.00,0.00
2011-07-26 16:00:00,24.70,66.00,227.00,451.00,1.20,229.00,0.00
2011-07-26 17:00:00,24.80,60.00,160.00,203.00,0.00,0.00,0.00
2011-07-26 18:00:00,24.60,60.00,138.00,186.00,2.20,358.00,0.00
2011-07-26 19:00:00,24.00,68.00,52.00,64.00,1.80,9.00,0.00
2011-07-26 20:00:00,22.50,82.00,19.00,25.00,1.40,20.00,0.00
2011-07-26 21:00:00,20.60,89.00,3.00,5.00,0.90,125.00,0.00
2011-07-26 22:00:00,19.10,93.00,0.00,0.00,1.00,87.00,0.00
2011-07-26 23:00:00,18.80,94.00,0.00,0.00,1.10,153.00,0.00
2011-07-27 00:00:00,17.60,97.00,0.00,0.00,1.30,182.00,0.00
2011-07-27 01:00:00,17.10,97.00,0.00,0.00,1.30,171.00,0.00
2011-07-27 02:00:00,16.30,98.00,0.00,0.00,0.90,147.00,0.00
2011-07-27 03:00:00,15.80,99.00,0.00,0.00,1.10,60.00,0.00
2011-07-27 04:00:00,15.30,99.00,6.00,8.00,1.00,156.00,0.00
2011-07-27 05:00:00,16.20,99.00,32.00,48.00,0.90,48.00,0.00
2011-07-27 06:00:00,17.20,99.00,49.00,63.00,0.00,0.00,0.00
2011-07-27 07:00:00,18.10,96.00,84.00,234.00,0.00,0.00,0.00
2011-07-27 08:00:00,20.60,88.00,104.00,384.00,0.00,0.00,0.00
2011-07-27 09:00:00,22.80,82.00,96.00,506.00,0.70,98.00,0.00
2011-07-27 10:00:00,24.30,76.00,103.00,580.00,1.40,80.00,0.00
2011-07-27 11:00:00,25.50,65.00,183.00,584.00,1.50,108.00,0.00
2011-07-27 12:00:00,26.20,69.00,292.00,895.00,2.40,130.00,0.00
2011-07-27 13:00:00,27.00,63.00,165.00,730.00,2.40,166.00,0.00
2011-07-27 14:00:00,25.40,69.00,178.00,216.00,0.80,132.00,0.00
2011-07-27 15:00:00,27.40,55.00,129.00,656.00,0.80,236.00,0.00
2011-07-27 16:00:00,28.10,59.00,127.00,566.00,0.80,25.00,0.00
2011-07-27 17:00:00,27.60,58.00,96.00,114.00,0.90,309.00,0.00
2011-07-27 18:00:00,26.80,58.00,119.00,137.00,2.60,346.00,0.00
2011-07-27 19:00:00,25.10,67.00,65.00,77.00,2.20,67.00,0.00
2011-07-27 20:00:00,23.90,71.00,22.00,27.00,3.20,56.00,0.00
2011-07-27 21:00:00,22.60,77.00,6.00,9.00,2.40,57.00,0.00
2011-07-27 22:00:00,20.80,86.00,0.00,0.00,1.80,51.00,0.00
2011-07-27 23:00:00,19.60,93.00,0.00,0.00,1.80,37.00,0.00
2011-07-28 00:00:00,19.50,92.00,0.00,0.00,1.70,23.00,0.00
2011-07-28 01:00:00,19.10,94.00,0.00,0.00,1.10,57.00,0.00
2011-07-28 02:00:00,19.40,93.00,0.00,0.00,1.80,48.00,0.00
2011-07-28 03:00:00,19.50,92.00,0.00,0.00,2.00,25.00,0.00
2011-07-28 04:00:00,19.10,95.00,1.00,3.00,1.60,37.00,0.00
2011-07-28 05:00:00,20.10,93.00,28.00,33.00,2.80,39.00,0.00
2011-07-28 06:00:00,21.40,90.00,70.00,78.00,1.90,34.00,0.00
2011-07-28 07:00:00,22.50,84.00,61.00,70.00,3.60,66.00,0.00
2011-07-28 08:00:00,24.10,78.00,85.00,96.00,2.80,73.00,0.00
2011-07-28 09:00:00,24.30,76.00,85.00,96.00,2.90,49.00,0.00
2011-07-28 10:00:00,24.30,81.00,308.00,398.00,3.90,57.00,0.00
2011-07-28 11:00:00,25.50,72.00,258.00,578.00,3.80,51.00,0.00
2011-07-28 12:00:00,25.40,69.00,269.00,317.00,4.10,46.00,0.00
2011-07-28 13:00:00,24.50,74.00,343.00,426.00,2.60,42.00,0.00
2011-07-28 14:00:00,24.10,77.00,169.00,197.00,3.50,164.00,0.00
2011-07-28 15:00:00,25.10,70.00,169.00,247.00,1.20,78.00,0.00
2011-07-28 16:00:00,22.20,86.00,83.00,95.00,1.50,69.00,0.00
2011-07-28 17:00:00,23.70,81.00,103.00,121.00,4.20,52.00,0.00
2011-07-28 18:00:00,23.80,77.00,122.00,155.00,3.40,50.00,0.00
2011-07-28 19:00:00,23.10,81.00,68.00,83.00,3.80,37.00,0.00
2011-07-28 20:00:00,23.00,81.00,36.00,41.00,3.20,42.00,0.30
2011-07-28 21:00:00,22.30,85.00,3.00,5.00,3.30,30.00,0.10
2011-07-28 22:00:00,22.60,76.00,0.00,0.00,3.40,29.00,0.00
2011-07-28 23:00:00,22.00,72.00,0.00,0.00,3.40,34.00,0.00
2011-07-29 00:00:00,21.50,72.00,0.00,0.00,3.80,27.00,0.00
2011-07-29 01:00:00,21.30,74.00,0.00,0.00,3.90,44.00,0.00
2011-07-29 02:00:00,20.60,79.00,0.00,0.00,1.60,40.00,0.00
2011-07-29 03:00:00,19.90,81.00,0.00,0.00,2.20,26.00,0.00
2011-07-29 04:00:00,19.40,81.00,1.00,2.00,2.20,23.00,0.00
2011-07-29 05:00:00,19.60,77.00,6.00,8.00,3.80,359.00,0.00
2011-07-29 06:00:00,19.30,78.00,36.00,42.00,3.00,21.00,0.00
2011-07-29 07:00:00,19.40,79.00,84.00,97.00,2.90,35.00,0.00
2011-07-29 08:00:00,20.30,77.00,151.00,176.00,2.50,18.00,0.00
2011-07-29 09:00:00,21.30,74.00,189.00,214.00,2.90,40.00,0.00
2011-07-29 10:00:00,22.40,71.00,194.00,241.00,1.00,81.00,0.00
2011-07-29 11:00:00,25.40,58.00,241.00,762.00,5.00,80.00,0.00
2011-07-29 12:00:00,25.90,60.00,244.00,757.00,4.70,93.00,0.00
2011-07-29 13:00:00,25.60,65.00,320.00,400.00,6.30,85.00,0.00
2011-07-29 14:00:00,26.40,63.00,283.00,753.00,4.70,94.00,0.00
2011-07-29 15:00:00,25.80,60.00,95.00,112.00,4.30,105.00,0.00
2011-07-29 16:00:00,24.80,68.00,139.00,497.00,4.60,104.00,0.00
2011-07-29 17:00:00,24.70,69.00,109.00,328.00,4.30,80.00,0.00
2011-07-29 18:00:00,21.80,90.00,154.00,364.00,3.20,72.00,0.00
2011-07-29 19:00:00,21.30,90.00,84.00,124.00,2.20,60.00,0.00
2011-07-29 20:00:00,20.60,92.00,27.00,31.00,4.60,59.00,0.00
2011-07-29 21:00:00,19.90,93.00,3.00,5.00,3.80,64.00,0.00
2011-07-29 22:00:00,19.20,93.00,0.00,0.00,3.20,50.00,0.00
2011-07-29 23:00:00,18.40,95.00,0.00,0.00,3.80,60.00,0.00
2011-07-30 00:00:00,17.90,96.00,0.00,0.00,3.30,53.00,0.00
2011-07-30 01:00:00,18.10,95.00,0.00,0.00,2.70,42.00,0.00
2011-07-30 02:00:00,17.70,95.00,0.00,0.00,2.70,40.00,0.00
2011-07-30 03:00:00,17.50,94.00,0.00,0.00,2.70,46.00,0.00
2011-07-30 04:00:00,17.00,94.00,2.00,4.00,3.30,40.00,0.00
2011-07-30 05:00:00,17.50,93.00,26.00,53.00,3.00,38.00,0.00
2011-07-30 06:00:00,17.90,90.00,49.00,150.00,2.90,57.00,0.00
2011-07-30 07:00:00,18.90,87.00,69.00,268.00,3.40,63.00,0.00
2011-07-30 08:00:00,20.30,78.00,91.00,408.00,4.20,67.00,0.00
2011-07-30 09:00:00,21.20,69.00,118.00,554.00,5.50,55.00,0.00
2011-07-30 10:00:00,21.90,64.00,166.00,204.00,4.70,71.00,0.00
2011-07-30 11:00:00,22.50,60.00,158.00,259.00,4.80,45.00,0.00
2011-07-30 12:00:00,22.90,58.00,147.00,623.00,5.50,36.00,0.00
2011-07-30 13:00:00,22.10,60.00,158.00,491.00,5.40,68.00,0.00
2011-07-30 14:00:00,22.30,58.00,235.00,676.00,5.30,36.00,0.00
2011-07-30 15:00:00,21.60,60.00,105.00,653.00,5.80,53.00,0.00
2011-07-30 16:00:00,19.90,60.00,115.00,148.00,5.30,44.00,0.00
2011-07-30 17:00:00,19.90,67.00,66.00,424.00,4.80,53.00,0.00
2011-07-30 18:00:00,20.00,64.00,51.00,294.00,3.00,64.00,0.00
2011-07-30 19:00:00,19.10,69.00,40.00,173.00,4.10,58.00,0.00
2011-07-30 20:00:00,18.00,76.00,23.00,66.00,3.50,54.00,0.00
2011-07-30 21:00:00,17.20,79.00,4.00,6.00,2.60,41.00,0.00
2011-07-30 22:00:00,17.20,80.00,0.00,0.00,2.60,41.00,0.00
2011-07-30 23:00:00,17.10,81.00,0.00,0.00,3.40,43.00,0.00
2011-07-31 00:00:00,17.00,84.00,0.00,0.00,3.10,43.00,0.00
2011-07-31 01:00:00,16.90,84.00,0.00,0.00,3.40,43.00,0.00
2011-07-31 02:00:00,16.80,84.00,0.00,0.00,3.20,42.00,0.00
2011-07-31 03:00:00,16.80,83.00,0.00,0.00,3.50,39.00,0.00
2011-07-31 04:00:00,17.00,80.00,1.00,2.00,2.70,52.00,0.00
2011-07-31 05:00:00,16.90,82.00,18.00,22.00,3.20,41.00,0.00
2011-07-31 06:00:00,16.90,85.00,94.00,207.00,2.60,36.00,0.00
2011-07-31 07:00:00,17.30,85.00,107.00,120.00,3.70,36.00,0.00
2011-07-31 08:00:00,19.90,72.00,124.00,139.00,3.50,55.00,0.00
2011-07-31 09:00:00,21.40,60.00,206.00,238.00,5.40,59.00,0.00
2011-07-31 10:00:00,21.00,56.00,244.00,604.00,4.80,48.00,0.00
2011-07-31 11:00:00,21.80,51.00,263.00,313.00,5.00,44.00,0.00
2011-07-31 12:00:00,22.30,49.00,216.00,246.00,5.70,65.00,0.00
2011-07-31 13:00:00,22.40,52.00,147.00,784.00,5.80,25.00,0.00
2011-07-31 14:00:00,22.70,47.00,170.00,796.00,5.50,31.00,0.00
2011-07-31 15:00:00,22.80,49.00,155.00,179.00,4.80,37.00,0.00
2011-07-31 16:00:00,23.50,48.00,132.00,234.00,4.60,34.00,0.00
2011-07-31 17:00:00,22.70,47.00,67.00,95.00,4.30,52.00,0.00
2011-07-31 18:00:00,21.40,50.00,48.00,292.00,3.40,20.00,0.00
2011-07-31 19:00:00,19.60,53.00,37.00,168.00,5.30,65.00,0.00
2011-07-31 20:00:00,18.30,51.00,21.00,56.00,3.40,54.00,0.00
2011-07-31 21:00:00,16.20,57.00,1.00,3.00,2.60,52.00,0.00
2011-07-31 22:00:00,14.00,76.00,0.00,0.00,2.60,48.00,0.00
2011-07-31 23:00:00,13.50,79.00,0.00,0.00,2.80,50.00,0.00
2011-08-01 00:00:00,13.10,82.00,0.00,0.00,2.00,50.00,0.00
2011-08-01 01:00:00,12.50,88.00,0.00,0.00,1.50,57.00,0.00
2011-08-01 02:00:00,11.30,90.00,0.00,1.00,1.90,45.00,0.00
2011-08-01 03:00:00,10.90,97.00,0.00,0.00,2.00,39.00,0.00
2011-08-01 04:00:00,10.00,97.00,1.00,3.00,1.70,40.00,0.00
2011-08-01 05:00:00,10.80,98.00,20.00,53.00,1.80,49.00,0.00
2011-08-01 06:00:00,12.90,93.00,38.00,154.00,1.90,56.00,0.00
2011-08-01 07:00:00,15.00,84.00,49.00,280.00,2.80,55.00,0.00
2011-08-01 08:00:00,16.70,75.00,58.00,411.00,3.00,63.00,0.00
2011-08-01 09:00:00,16.40,77.00,63.00,529.00,2.90,84.00,0.00
2011-08-01 10:00:00,17.50,71.00,115.00,140.00,2.10,20.00,0.00
2011-08-01 11:00:00,16.80,71.00,123.00,529.00,3.60,41.00,0.00
2011-08-01 12:00:00,17.70,62.00,114.00,779.00,4.60,26.00,0.00
2011-08-01 13:00:00,17.90,62.00,214.00,853.00,3.80,43.00,0.00
2011-08-01 14:00:00,18.50,57.00,102.00,729.00,4.70,61.00,0.00
2011-08-01 15:00:00,18.50,59.00,142.00,700.00,2.90,30.00,0.00
2011-08-01 16:00:00,17.80,57.00,93.00,565.00,4.30,46.00,0.00
2011-08-01 17:00:00,17.40,53.00,62.00,418.00,4.20,70.00,0.00
2011-08-01 18:00:00,16.40,56.00,52.00,290.00,4.20,67.00,0.00
2011-08-01 19:00:00,15.20,61.00,41.00,170.00,2.70,53.00,0.00
2011-08-01 20:00:00,14.10,64.00,22.00,64.00,2.90,54.00,0.00
2011-08-01 21:00:00,12.60,75.00,2.00,3.00,2.10,21.00,0.00
2011-08-01 22:00:00,11.30,82.00,0.00,0.00,3.10,30.00,0.00
2011-08-01 23:00:00,9.90,88.00,0.00,0.00,2.90,35.00,0.00
2011-08-02 00:00:00,8.70,93.00,0.00,0.00,2.70,36.00,0.00
2011-08-02 01:00:00,8.20,95.00,0.00,0.00,2.30,43.00,0.00
2011-08-02 02:00:00,7.60,97.00,0.00,0.00,1.90,41.00,0.00
2011-08-02 03:00:00,7.30,97.00,0.00,0.00,1.60,40.00,0.00
2011-08-02 04:00:00,7.00,98.00,1.00,2.00,1.80,28.00,0.00
2011-08-02 05:00:00,7.80,98.00,18.00,56.00,1.40,357.00,0.00
2011-08-02 06:00:00,10.10,98.00,32.00,161.00,1.50,30.00,0.00
2011-08-02 07:00:00,12.30,88.00,42.00,285.00,2.20,32.00,0.00
2011-08-02 08:00:00,14.70,68.00,49.00,414.00,2.70,72.00,0.00
2011-08-02 09:00:00,16.00,64.00,141.00,489.00,2.80,68.00,0.00
2011-08-02 10:00:00,16.10,56.00,124.00,704.00,2.70,93.00,0.00
2011-08-02 11:00:00,16.40,59.00,212.00,819.00,3.00,95.00,0.00
2011-08-02 12:00:00,18.10,54.00,151.00,245.00,2.00,40.00,0.00
2011-08-02 13:00:00,18.10,58.00,186.00,868.00,3.40,71.00,0.00
2011-08-02 14:00:00,18.80,50.00,131.00,179.00,2.40,121.00,0.00
2011-08-02 15:00:00,20.40,48.00,161.00,606.00,2.20,121.00,0.00
2011-08-02 16:00:00,19.20,52.00,84.00,577.00,1.80,67.00,0.00
2011-08-02 17:00:00,20.40,48.00,65.00,436.00,3.90,59.00,0.00
2011-08-02 18:00:00,19.00,52.00,64.00,322.00,2.20,30.00,0.00
2011-08-02 19:00:00,17.70,53.00,42.00,172.00,2.00,35.00,0.00
2011-08-02 20:00:00,16.20,70.00,19.00,57.00,1.40,13.00,0.00
2011-08-02 21:00:00,13.50,85.00,0.00,1.00,1.40,37.00,0.00
2011-08-02 22:00:00,11.40,92.00,0.00,0.00,0.90,343.00,0.00
2011-08-02 23:00:00,10.10,94.00,0.00,0.00,0.90,280.00,0.00
2011-08-03 00:00:00,9.40,96.00,0.00,0.00,0.60,266.00,0.00
2011-08-03 01:00:00,8.60,97.00,0.00,0.00,1.10,282.00,0.00
2011-08-03 02:00:00,8.20,98.00,0.00,0.00,0.60,280.00,0.00
2011-08-03 03:00:00,7.70,98.00,0.00,0.00,1.30,277.00,0.00
2011-08-03 04:00:00,7.00,98.00,0.00,2.00,0.00,0.00,0.00
2011-08-03 05:00:00,7.40,98.00,16.00,51.00,0.00,0.00,0.00
2011-08-03 06:00:00,9.70,99.00,30.00,156.00,0.00,0.00,0.00
2011-08-03 07:00:00,13.60,98.00,37.00,276.00,0.00,0.00,0.00
2011-08-03 08:00:00,17.20,67.00,44.00,406.00,0.70,328.00,0.00
2011-08-03 09:00:00,18.80,55.00,51.00,518.00,0.60,196.00,0.00
2011-08-03 10:00:00,20.10,52.00,60.00,617.00,0.90,23.00,0.00
2011-08-03 11:00:00,21.00,50.00,65.00,698.00,1.20,173.00,0.00
2011-08-03 12:00:00,21.70,48.00,67.00,730.00,2.10,223.00,0.00
2011-08-03 13:00:00,22.00,44.00,70.00,729.00,0.00,0.00,0.00
2011-08-03 14:00:00,22.90,42.00,70.00,701.00,1.20,217.00,0.00
2011-08-03 15:00:00,23.70,42.00,80.00,588.00,1.10,308.00,0.00
2011-08-03 16:00:00,24.10,45.00,58.00,521.00,1.40,312.00,0.00
2011-08-03 17:00:00,23.70,42.00,62.00,366.00,2.70,240.00,0.00
2011-08-03 18:00:00,21.80,46.00,52.00,278.00,2.40,257.00,0.00
2011-08-03 19:00:00,20.80,50.00,38.00,156.00,3.10,268.00,0.00
2011-08-03 20:00:00,18.20,65.00,22.00,53.00,3.20,242.00,0.00
2011-08-03 21:00:00,15.70,79.00,1.00,1.00,1.90,231.00,0.00
2011-08-03 22:00:00,14.10,86.00,0.00,0.00,1.70,254.00,0.00
2011-08-03 23:00:00,13.20,92.00,0.00,0.00,2.70,273.00,0.00
2011-08-04 00:00:00,12.00,93.00,0.00,0.00,2.50,279.00,0.00
2011-08-04 01:00:00,11.50,96.00,0.00,0.00,1.70,283.00,0.00
2011-08-04 02:00:00,10.80,97.00,0.00,0.00,0.80,245.00,0.00
2011-08-04 03:00:00,10.40,98.00,0.00,0.00,1.10,259.00,0.00
2011-08-04 04:00:00,9.50,98.00,0.00,1.00,0.60,176.00,0.00
2011-08-04 05:00:00,9.50,98.00,16.00,49.00,0.90,173.00,0.00
2011-08-04 06:00:00,11.60,99.00,33.00,155.00,0.00,0.00,0.00
2011-08-04 07:00:00,14.70,86.00,43.00,278.00,1.50,242.00,0.00
2011-08-04 08:00:00,17.50,72.00,49.00,405.00,3.80,233.00,0.00
2011-08-04 09:00:00,19.10,61.00,55.00,523.00,4.20,245.00,0.00
2011-08-04 10:00:00,20.60,53.00,60.00,617.00,4.90,236.00,0.00
2011-08-04 11:00:00,21.60,47.00,65.00,681.00,4.30,254.00,0.00
2011-08-04 12:00:00,22.50,50.00,78.00,720.00,3.50,235.00,0.00
2011-08-04 13:00:00,23.70,55.00,88.00,730.00,5.00,234.00,0.00
2011-08-04 14:00:00,24.20,49.00,144.00,174.00,4.40,227.00,0.00
2011-08-04 15:00:00,24.60,46.00,84.00,608.00,3.20,241.00,0.00
2011-08-04 16:00:00,24.80,49.00,131.00,579.00,3.60,239.00,0.00
2011-08-04 17:00:00,24.00,52.00,121.00,438.00,3.80,247.00,0.00
2011-08-04 18:00:00,23.30,54.00,63.00,266.00,4.20,246.00,0.00
2011-08-04 19:00:00,22.30,61.00,40.00,111.00,4.30,261.00,3.00
2011-08-04 20:00:00,20.40,71.00,25.00,44.00,3.60,246.00,0.00
2011-08-04 21:00:00,18.70,84.00,1.00,1.00,3.30,291.00,0.00
2011-08-04 22:00:00,16.50,94.00,0.00,0.00,2.90,235.00,0.00
2011-08-04 23:00:00,16.90,85.00,0.00,0.00,3.70,247.00,0.00
2011-08-05 00:00:00,15.80,95.00,0.00,0.00,2.20,286.00,0.00
2011-08-05 01:00:00,14.50,96.00,0.00,0.00,2.10,275.00,0.00
2011-08-05 02:00:00,14.90,87.00,0.00,0.00,2.20,263.00,0.00
2011-08-05 03:00:00,13.80,91.00,0.00,0.00,2.30,262.00,0.00
2011-08-05 04:00:00,13.70,92.00,0.00,0.00,1.70,260.00,0.00
2011-08-05 05:00:00,12.80,95.00,20.00,28.00,1.80,270.00,0.00
2011-08-05 06:00:00,15.80,90.00,36.00,127.00,2.40,265.00,0.00
2011-08-05 07:00:00,17.00,84.00,56.00,267.00,1.80,275.00,0.00
2011-08-05 08:00:00,18.50,78.00,68.00,405.00,3.20,250.00,0.00
2011-08-05 09:00:00,19.80,62.00,76.00,498.00,3.40,233.00,0.00
2011-08-05 10:00:00,21.20,51.00,103.00,647.00,3.20,239.00,0.00
2011-08-05 11:00:00,22.30,47.00,115.00,702.00,3.70,236.00,0.00
2011-08-05 12:00:00,23.40,56.00,73.00,727.00,4.00,219.00,0.00
2011-08-05 13:00:00,23.10,51.00,132.00,250.00,4.20,224.00,0.00
2011-08-05 14:00:00,23.20,48.00,160.00,583.00,4.20,216.00,0.00
2011-08-05 15:00:00,23.70,50.00,229.00,526.00,4.50,229.00,0.00
2011-08-05 16:00:00,23.10,47.00,190.00,303.00,2.80,230.00,0.00
2011-08-05 17:00:00,23.10,49.00,122.00,390.00,3.70,243.00,0.00
2011-08-05 18:00:00,21.90,48.00,98.00,322.00,5.70,234.00,0.00
2011-08-05 19:00:00,21.10,57.00,45.00,161.00,4.80,237.00,0.00
2011-08-05 20:00:00,19.60,64.00,16.00,26.00,4.30,236.00,0.00
2011-08-05 21:00:00,17.30,73.00,0.00,0.00,3.00,230.00,0.00
2011-08-05 22:00:00,15.40,77.00,0.00,0.00,3.00,228.00,0.00
2011-08-05 23:00:00,15.30,79.00,0.00,0.00,4.30,239.00,0.00
2011-08-06 00:00:00,14.40,85.00,0.00,0.00,3.80,243.00,0.00
2011-08-06 01:00:00,13.90,86.00,0.00,0.00,2.20,226.00,0.00
2011-08-06 02:00:00,12.50,92.00,0.00,0.00,2.40,223.00,0.00
2011-08-06 03:00:00,12.30,95.00,0.00,0.00,1.20,161.00,0.00
2011-08-06 04:00:00,12.70,96.00,0.00,0.00,1.90,154.00,0.00
2011-08-06 05:00:00,13.80,93.00,18.00,23.00,1.50,150.00,0.00
2011-08-06 06:00:00,14.50,94.00,56.00,81.00,1.00,169.00,0.00
2011-08-06 07:00:00,15.80,91.00,118.00,183.00,2.20,212.00,0.00
2011-08-06 08:00:00,19.30,81.00,177.00,293.00,2.90,209.00,0.00
2011-08-06 09:00:00,19.80,69.00,197.00,344.00,4.40,216.00,0.00
2011-08-06 10:00:00,20.90,63.00,240.00,271.00,5.00,207.00,0.00
2011-08-06 11:00:00,20.90,63.00,334.00,430.00,3.90,222.00,0.00
2011-08-06 12:00:00,21.20,63.00,148.00,161.00,4.00,208.00,0.20
2011-08-06 13:00:00,20.80,64.00,153.00,172.00,4.20,191.00,0.00
2011-08-06 14:00:00,20.30,66.00,90.00,101.00,5.70,203.00,0.00
2011-08-06 15:00:00,18.10,82.00,64.00,73.00,2.90,164.00,0.00
2011-08-06 16:00:00,17.00,94.00,72.00,82.00,2.00,145.00,0.00
2011-08-06 17:00:00,17.70,92.00,143.00,163.00,2.40,174.00,0.00
2011-08-06 18:00:00,18.00,92.00,102.00,127.00,2.40,170.00,0.00
2011-08-06 19:00:00,18.80,91.00,45.00,50.00,2.70,204.00,0.00
2011-08-06 20:00:00,18.90,91.00,8.00,9.00,4.20,211.00,0.00
2011-08-06 21:00:00,18.60,90.00,0.00,0.00,3.40,194.00,0.00
2011-08-06 22:00:00,18.00,94.00,0.00,0.00,3.60,219.00,0.00
2011-08-06 23:00:00,17.70,95.00,0.00,0.00,3.00,193.00,0.00
2011-08-07 00:00:00,17.30,95.00,0.00,0.00,2.80,212.00,0.00
2011-08-07 01:00:00,17.20,94.00,0.00,0.00,3.50,223.00,0.00
2011-08-07 02:00:00,16.70,95.00,0.00,0.00,2.50,216.00,0.00
2011-08-07 03:00:00,17.40,94.00,0.00,0.00,3.60,229.00,0.00
2011-08-07 04:00:00,17.50,93.00,0.00,0.00,3.30,213.00,0.00
2011-08-07 05:00:00,17.60,93.00,15.00,17.00,3.20,220.00,0.30
2011-08-07 06:00:00,17.70,92.00,63.00,81.00,2.80,213.00,0.00
2011-08-07 07:00:00,17.90,91.00,41.00,48.00,2.40,219.00,0.20
2011-08-07 08:00:00,18.90,88.00,129.00,148.00,3.90,242.00,0.00
2011-08-07 09:00:00,19.60,85.00,158.00,560.00,4.00,232.00,0.00
2011-08-07 10:00:00,20.50,79.00,145.00,574.00,4.10,222.00,0.00
2011-08-07 11:00:00,22.60,63.00,172.00,203.00,3.00,215.00,0.00
2011-08-07 12:00:00,23.80,49.00,224.00,521.00,6.50,240.00,0.00
2011-08-07 13:00:00,23.60,48.00,264.00,882.00,5.80,227.00,0.00
2011-08-07 14:00:00,23.20,45.00,241.00,301.00,6.20,227.00,0.00
2011-08-07 15:00:00,22.70,51.00,188.00,214.00,5.70,226.00,0.00
2011-08-07 16:00:00,21.80,57.00,88.00,96.00,5.00,225.00,0.00
2011-08-07 17:00:00,19.80,77.00,182.00,214.00,4.60,236.00,0.00
2011-08-07 18:00:00,19.60,76.00,85.00,95.00,0.90,220.00,0.00
2011-08-07 19:00:00,19.40,76.00,32.00,37.00,2.10,150.00,0.00
2011-08-07 20:00:00,18.60,76.00,2.00,2.00,2.50,117.00,0.00
2011-08-07 21:00:00,17.70,84.00,0.00,0.00,3.00,119.00,0.00
2011-08-07 22:00:00,16.60,90.00,0.00,0.00,3.00,117.00,1.40
2011-08-07 23:00:00,15.90,95.00,0.00,0.00,3.30,114.00,1.80
2011-08-08 00:00:00,16.00,94.00,0.00,0.00,3.80,134.00,5.40
2011-08-08 01:00:00,16.30,95.00,0.00,0.00,4.80,132.00,0.00
2011-08-08 02:00:00,17.00,96.00,0.00,0.00,4.30,144.00,0.40
2011-08-08 03:00:00,17.70,97.00,0.00,0.00,4.70,157.00,5.00
2011-08-08 04:00:00,18.30,96.00,0.00,0.00,5.70,208.00,2.40
2011-08-08 05:00:00,17.90,96.00,3.00,3.00,6.50,226.00,0.60
2011-08-08 06:00:00,17.80,95.00,33.00,39.00,5.30,222.00,0.00
2011-08-08 07:00:00,16.60,91.00,114.00,131.00,6.50,237.00,0.00
2011-08-08 08:00:00,16.50,88.00,112.00,124.00,7.80,237.00,0.00
2011-08-08 09:00:00,16.10,83.00,169.00,197.00,5.60,245.00,0.00
2011-08-08 10:00:00,16.50,79.00,261.00,538.00,6.10,245.00,0.00
2011-08-08 11:00:00,17.60,74.00,293.00,611.00,7.00,242.00,0.00
2011-08-08 12:00:00,18.50,68.00,290.00,672.00,7.80,240.00,0.00
2011-08-08 13:00:00,19.30,59.00,319.00,428.00,10.00,233.00,0.00
